purchase_id,student_id,date_purchased
20096,277384,2022-06-11
20097,277410,2022-06-11
20098,260833,2022-06-11
20099,270103,2022-06-11
20100,266894,2022-06-12
20101,276781,2022-06-12
20102,270517,2022-06-12
20103,277492,2022-06-12
20109,277398,2022-06-12
20110,277499,2022-06-12
20111,276887,2022-06-12
20112,273695,2022-06-12
20113,277521,2022-06-12
20114,270460,2022-06-12
20115,263104,2022-06-12
20116,277556,2022-06-12
20117,277562,2022-06-12
20118,277544,2022-06-12
20119,262260,2022-06-13
20120,270616,2022-06-13
20121,263483,2022-06-13
20122,277590,2022-06-13
20123,270648,2022-06-13
20126,259996,2022-06-13
20135,277285,2022-06-13
20136,270619,2022-06-13
20138,277670,2022-06-13
20139,277557,2022-06-13
20140,277084,2022-06-13
20141,273862,2022-06-13
20143,276542,2022-06-13
20144,266616,2022-06-13
20145,277704,2022-06-14
20146,270749,2022-06-14
20152,260465,2022-06-14
20153,272887,2022-06-14
20155,277766,2022-06-14
20157,265848,2022-06-14
20158,277791,2022-06-14
20159,270811,2022-06-14
20161,277508,2022-06-14
20162,277803,2022-06-14
20163,277825,2022-06-14
20164,277591,2022-06-14
20165,277835,2022-06-15
20166,277715,2022-06-15
20167,270247,2022-06-15
20168,273953,2022-06-15
20170,277876,2022-06-15
20178,277880,2022-06-15
20180,263690,2022-06-15
20181,277945,2022-06-15
20182,277953,2022-06-15
20184,275570,2022-06-16
20187,277964,2022-06-16
20188,269130,2022-06-16
20190,277866,2022-06-16
20201,277419,2022-06-16
20202,272175,2022-06-16
20203,274552,2022-06-16
20205,267546,2022-06-16
20207,277728,2022-06-16
20208,277609,2022-06-16
20210,274166,2022-06-16
20212,277814,2022-06-16
20224,270363,2022-06-17
20226,274157,2022-06-17
20228,271089,2022-06-17
20229,277845,2022-06-17
20230,278177,2022-06-17
20231,263913,2022-06-17
20232,277524,2022-06-17
20235,268242,2022-06-17
20236,277821,2022-06-17
20237,277461,2022-06-17
20239,275173,2022-06-18
20240,278080,2022-06-18
20241,269874,2022-06-18
20242,270848,2022-06-18
20243,278143,2022-06-18
20244,277864,2022-06-18
20245,267721,2022-06-18
20246,260646,2022-06-18
20247,272792,2022-06-18
20249,257423,2022-06-18
20250,257384,2022-06-18
20252,271837,2022-06-18
20253,267843,2022-06-18
20255,278324,2022-06-18
20256,270824,2022-06-18
20257,270988,2022-06-18
20258,278344,2022-06-18
20259,274276,2022-06-18
20261,267930,2022-06-19
20262,278379,2022-06-19
20266,278283,2022-06-19
20267,264254,2022-06-19
20268,269534,2022-06-19
20270,274402,2022-06-20
20271,269984,2022-06-20
20272,278576,2022-06-20
20273,278280,2022-06-20
20276,272544,2022-06-20
20277,278326,2022-06-20
20279,277668,2022-06-20
20280,274433,2022-06-20
20281,278633,2022-06-20
20282,278642,2022-06-20
20283,278509,2022-06-20
20284,278055,2022-06-20
20285,278695,2022-06-20
20286,278701,2022-06-20
20287,274589,2022-06-20
20288,271338,2022-06-20
20291,278723,2022-06-21
20292,277977,2022-06-21
20293,268045,2022-06-21
20294,278734,2022-06-21
20295,278734,2022-06-21
20296,278129,2022-06-21
20297,256570,2022-06-21
20303,278760,2022-06-21
20305,264417,2022-06-21
20306,278582,2022-06-21
20307,278788,2022-06-21
20309,268857,2022-06-21
20314,278851,2022-06-22
20315,278758,2022-06-22
20316,271557,2022-06-22
20317,278882,2022-06-22
20318,278586,2022-06-22
20320,261212,2022-06-22
20325,278890,2022-06-22
20327,278764,2022-06-22
20328,276788,2022-06-22
20329,268113,2022-06-22
20330,278915,2022-06-22
20331,278927,2022-06-22
20332,278936,2022-06-22
20333,278940,2022-06-23
20334,278958,2022-06-23
20336,278115,2022-06-23
20337,278753,2022-06-23
20338,278881,2022-06-23
20342,278995,2022-06-23
20343,278905,2022-06-23
20344,278459,2022-06-23
20345,279063,2022-06-23
20347,267498,2022-06-24
20348,278215,2022-06-24
20355,279138,2022-06-24
20357,277012,2022-06-25
20358,274904,2022-06-25
20364,271664,2022-06-25
20365,268129,2022-06-25
20366,267195,2022-06-25
20372,258163,2022-06-26
20373,261491,2022-06-26
20377,266811,2022-06-26
20379,261393,2022-06-26
20381,265130,2022-06-26
20382,279330,2022-06-26
20383,272027,2022-06-26
20384,271169,2022-06-26
20385,278531,2022-06-26
20387,271950,2022-06-26
20390,279352,2022-06-26
20391,274836,2022-06-26
20395,279394,2022-06-27
20398,270179,2022-06-27
20401,278625,2022-06-27
20404,274723,2022-06-27
20405,279132,2022-06-27
20408,278444,2022-06-27
20409,279470,2022-06-27
20410,278875,2022-06-27
20413,279476,2022-06-27
20414,279468,2022-06-27
20415,278716,2022-06-27
20418,262569,2022-06-27
20419,266366,2022-06-27
20420,265110,2022-06-27
20421,272213,2022-06-28
20422,272199,2022-06-28
20423,279519,2022-06-28
20434,258337,2022-06-28
20436,258338,2022-06-28
20442,261466,2022-06-28
20448,279424,2022-06-28
20449,278906,2022-06-28
20451,279409,2022-06-28
20454,278822,2022-06-28
20456,279264,2022-06-28
20457,279625,2022-06-29
20461,277403,2022-06-29
20464,279676,2022-06-29
20468,279722,2022-06-29
20471,279741,2022-06-29
20472,279748,2022-06-29
20473,279748,2022-06-29
20476,258956,2022-06-30
20477,279766,2022-06-30
20478,279680,2022-06-30
20491,279738,2022-06-30
20493,279837,2022-06-30
20494,263934,2022-06-30
20496,264502,2022-06-30
20498,275158,2022-06-30
20503,279751,2022-06-30
20507,278088,2022-07-01
20509,279909,2022-07-01
20521,272157,2022-07-01
20522,277323,2022-07-01
20523,265519,2022-07-01
20525,280000,2022-07-01
20527,280011,2022-07-01
20528,280019,2022-07-02
20529,275389,2022-07-02
20530,280053,2022-07-02
20540,280067,2022-07-02
20541,280114,2022-07-02
20542,279178,2022-07-02
20545,280140,2022-07-03
20546,280126,2022-07-03
20555,258154,2022-07-03
20556,280189,2022-07-03
20557,277782,2022-07-03
20558,276395,2022-07-03
20560,272717,2022-07-03
20561,278483,2022-07-03
20562,280142,2022-07-03
20563,279914,2022-07-04
20564,265176,2022-07-04
20565,280233,2022-07-04
20566,280218,2022-07-04
20567,278853,2022-07-04
20568,280159,2022-07-04
20569,259258,2022-07-04
20570,262677,2022-07-04
20578,269570,2022-07-04
20580,279881,2022-07-04
20581,279947,2022-07-04
20582,276439,2022-07-04
20583,280307,2022-07-04
20584,280134,2022-07-04
20585,276562,2022-07-04
20587,280145,2022-07-05
20588,280121,2022-07-05
20591,255864,2022-07-05
20595,279922,2022-07-05
20598,265966,2022-07-05
20599,279482,2022-07-05
20603,280461,2022-07-05
20604,265878,2022-07-05
20605,269771,2022-07-06
20606,280448,2022-07-06
20607,280489,2022-07-06
20608,266001,2022-07-06
20609,262596,2022-07-06
20618,280516,2022-07-06
20619,280324,2022-07-06
20620,276783,2022-07-06
20621,276784,2022-07-06
20622,280552,2022-07-06
20625,280427,2022-07-06
20628,269894,2022-07-07
20629,280548,2022-07-07
20630,272979,2022-07-07
20631,269908,2022-07-07
20637,280031,2022-07-07
20638,277322,2022-07-07
20640,269981,2022-07-07
20642,276932,2022-07-07
20643,279916,2022-07-07
20644,274460,2022-07-07
20645,280709,2022-07-08
20646,275463,2022-07-08
20648,280346,2022-07-08
20649,280724,2022-07-08
20650,256193,2022-07-08
20652,259702,2022-07-08
20658,280772,2022-07-08
20659,266402,2022-07-08
20660,280193,2022-07-08
20661,280545,2022-07-08
20663,280811,2022-07-08
20664,280814,2022-07-08
20665,280794,2022-07-08
20666,272842,2022-07-08
20668,278539,2022-07-08
20669,280827,2022-07-08
20670,280818,2022-07-08
20673,275045,2022-07-09
20674,263076,2022-07-09
20675,270175,2022-07-09
20685,256393,2022-07-09
20687,265906,2022-07-09
20690,270042,2022-07-09
20691,266455,2022-07-09
20692,280946,2022-07-09
20693,280954,2022-07-10
20695,280850,2022-07-10
20696,280868,2022-07-10
20698,259965,2022-07-10
20704,255765,2022-07-10
20706,270240,2022-07-10
20708,274464,2022-07-10
20709,280412,2022-07-10
20710,280208,2022-07-10
20711,281018,2022-07-10
20712,280207,2022-07-10
20713,266462,2022-07-10
20714,278833,2022-07-11
20717,281071,2022-07-11
20718,280249,2022-07-11
20725,257630,2022-07-11
20726,280396,2022-07-11
20727,273423,2022-07-11
20728,281121,2022-07-11
20729,277410,2022-07-11
20730,281141,2022-07-11
20731,281143,2022-07-11
20733,260833,2022-07-11
20735,275800,2022-07-11
20736,266894,2022-07-12
20737,281200,2022-07-12
20739,270517,2022-07-12
20740,281095,2022-07-12
20747,281240,2022-07-12
20748,281243,2022-07-12
20749,280849,2022-07-12
20750,273695,2022-07-12
20751,277521,2022-07-12
20752,270460,2022-07-12
20753,281321,2022-07-12
20754,281324,2022-07-12
20755,277562,2022-07-12
20756,270616,2022-07-13
20757,262260,2022-07-13
20758,281331,2022-07-13
20759,263483,2022-07-13
20760,281339,2022-07-13
20762,266814,2022-07-13
20763,281210,2022-07-13
20765,260173,2022-07-13
20773,259996,2022-07-13
20774,279404,2022-07-13
20777,281297,2022-07-13
20778,280613,2022-07-13
20779,281413,2022-07-13
20781,281196,2022-07-13
20782,281440,2022-07-13
20784,273862,2022-07-13
20785,266616,2022-07-13
20786,281447,2022-07-13
20788,281370,2022-07-14
20797,260465,2022-07-14
20800,265848,2022-07-14
20801,281512,2022-07-14
20802,270811,2022-07-14
20804,280913,2022-07-14
20805,280863,2022-07-14
20807,278366,2022-07-15
20808,277715,2022-07-15
20809,270247,2022-07-15
20818,277880,2022-07-15
20819,281628,2022-07-15
20821,281631,2022-07-15
20822,275786,2022-07-15
20823,280689,2022-07-15
20824,280825,2022-07-15
20825,281609,2022-07-15
20826,281299,2022-07-15
20827,263690,2022-07-15
20829,281637,2022-07-15
20830,277953,2022-07-15
20832,276542,2022-07-15
20835,272596,2022-07-16
20836,277866,2022-07-16
20845,260646,2022-07-16
20846,269874,2022-07-16
20847,272175,2022-07-16
20848,267546,2022-07-16
20850,281753,2022-07-16
20852,281769,2022-07-16
20853,280932,2022-07-16
20854,274166,2022-07-16
20856,277803,2022-07-16
20857,277814,2022-07-16
20858,279508,2022-07-16
20859,275570,2022-07-17
20871,281796,2022-07-17
20874,263913,2022-07-17
20876,268242,2022-07-17
20877,277821,2022-07-17
20878,281787,2022-07-17
20881,275173,2022-07-18
20882,278143,2022-07-18
20883,267721,2022-07-18
20884,281714,2022-07-18
20886,257384,2022-07-18
20891,272792,2022-07-18
20894,281742,2022-07-18
20896,281961,2022-07-18
20897,281925,2022-07-18
20899,271841,2022-07-18
20900,273161,2022-07-18
20901,281989,2022-07-18
20902,281992,2022-07-18
20903,281993,2022-07-18
20904,259190,2022-07-18
20906,270824,2022-07-18
20907,280121,2022-07-18
20908,282010,2022-07-18
20909,270988,2022-07-18
20910,282022,2022-07-18
20911,282023,2022-07-18
20912,279228,2022-07-18
20913,278611,2022-07-18
20914,274276,2022-07-18
20916,277242,2022-07-19
20917,277864,2022-07-19
20918,277864,2022-07-19
20919,257569,2022-07-19
20920,267930,2022-07-19
20923,282048,2022-07-19
20924,282045,2022-07-19
20935,280821,2022-07-19
20936,282094,2022-07-19
20937,282107,2022-07-19
20938,273852,2022-07-19
20939,271306,2022-07-19
20940,282124,2022-07-19
20941,274402,2022-07-20
20942,282136,2022-07-20
20943,268045,2022-07-20
20944,269984,2022-07-20
20953,282066,2022-07-20
20956,274433,2022-07-20
20957,282164,2022-07-20
20958,278509,2022-07-20
20959,277782,2022-07-20
20960,259486,2022-07-20
20961,264228,2022-07-20
20962,278055,2022-07-20
20963,280547,2022-07-20
20964,270245,2022-07-20
20965,281453,2022-07-20
20966,274589,2022-07-20
20967,271338,2022-07-20
20968,282021,2022-07-20
20970,282121,2022-07-20
20973,282214,2022-07-21
20975,278101,2022-07-21
20976,269874,2022-07-21
20982,256570,2022-07-21
20991,278890,2022-07-21
20992,278326,2022-07-21
20993,264417,2022-07-21
20994,281966,2022-07-21
20996,261333,2022-07-21
20997,260646,2022-07-21
20998,278788,2022-07-21
21000,263934,2022-07-21
21001,268857,2022-07-21
21002,282218,2022-07-21
21004,282273,2022-07-21
21005,281010,2022-07-21
21007,282207,2022-07-21
21008,282283,2022-07-21
21012,282290,2022-07-22
21013,282291,2022-07-22
21014,281671,2022-07-22
21016,256570,2022-07-22
21017,261972,2022-07-22
21025,261828,2022-07-22
21026,272050,2022-07-22
21029,266187,2022-07-22
21030,282322,2022-07-22
21032,281522,2022-07-22
21033,282330,2022-07-22
21034,268113,2022-07-22
21035,282344,2022-07-22
21036,282352,2022-07-22
21037,282356,2022-07-22
21038,282362,2022-07-22
21039,282371,2022-07-23
21040,278958,2022-07-23
21041,275307,2022-07-23
21042,272089,2022-07-23
21043,282391,2022-07-23
21044,282393,2022-07-23
21045,269748,2022-07-23
21046,282336,2022-07-23
21055,282426,2022-07-23
21056,278685,2022-07-23
21057,282149,2022-07-23
21058,282443,2022-07-23
21059,282446,2022-07-23
21060,282430,2022-07-23
21061,256144,2022-07-24
21064,267498,2022-07-24
21065,282462,2022-07-24
21068,280953,2022-07-24
21069,270363,2022-07-24
21070,282500,2022-07-24
21071,282503,2022-07-24
21072,282503,2022-07-24
21073,272144,2022-07-24
21074,281885,2022-07-24
21076,281528,2022-07-25
21077,281337,2022-07-25
21078,277012,2022-07-25
21079,274904,2022-07-25
21080,282541,2022-07-25
21100,282402,2022-07-25
21101,282546,2022-07-25
21103,282560,2022-07-25
21105,282572,2022-07-25
21107,282576,2022-07-25
21108,272145,2022-07-25
21110,282580,2022-07-25
21112,271664,2022-07-25
21113,282539,2022-07-25
21114,281802,2022-07-25
21115,268129,2022-07-25
21116,282582,2022-07-25
21119,282591,2022-07-25
21120,280834,2022-07-25
21121,282595,2022-07-25
21122,282504,2022-07-25
21124,282603,2022-07-25
21125,267195,2022-07-25
21127,282608,2022-07-25
21128,281608,2022-07-25
21129,282614,2022-07-25
21130,282617,2022-07-25
21132,277866,2022-07-26
21133,282629,2022-07-26
21134,282637,2022-07-26
21136,282638,2022-07-26
21137,282408,2022-07-26
21139,282648,2022-07-26
21140,269321,2022-07-26
21146,258163,2022-07-26
21147,261491,2022-07-26
21153,282564,2022-07-26
21154,278409,2022-07-26
21155,277510,2022-07-26
21158,282672,2022-07-26
21159,282669,2022-07-26
21160,282675,2022-07-26
21161,282442,2022-07-26
21162,282542,2022-07-26
21163,282318,2022-07-26
21166,282691,2022-07-26
21167,265130,2022-07-26
21169,282697,2022-07-26
21170,282429,2022-07-26
21171,282700,2022-07-26
21172,282687,2022-07-26
21173,282575,2022-07-26
21174,282705,2022-07-26
21175,279537,2022-07-26
21176,282529,2022-07-26
21178,282712,2022-07-26
21179,265680,2022-07-26
21180,271950,2022-07-26
21181,278881,2022-07-26
21183,282720,2022-07-26
21184,282304,2022-07-26
21185,282586,2022-07-26
21186,282668,2022-07-26
21187,282724,2022-07-26
21188,260334,2022-07-26
21191,274836,2022-07-26
21192,280379,2022-07-26
21193,265864,2022-07-26
21194,281762,2022-07-26
21195,282726,2022-07-26
21197,282729,2022-07-26
21198,280552,2022-07-26
21199,266456,2022-07-26
21200,282729,2022-07-27
21201,282731,2022-07-27
21204,282237,2022-07-27
21205,282738,2022-07-27
21207,282741,2022-07-27
21208,282643,2022-07-27
21209,282526,2022-07-27
21210,282748,2022-07-27
21211,282553,2022-07-27
21213,282753,2022-07-27
21214,278881,2022-07-27
21215,282235,2022-07-27
21217,282594,2022-07-27
21218,282757,2022-07-27
21219,282758,2022-07-27
21221,281568,2022-07-27
21222,282759,2022-07-27
21231,282776,2022-07-27
21232,282779,2022-07-27
21233,281870,2022-07-27
21234,282713,2022-07-27
21235,282359,2022-07-27
21236,278421,2022-07-27
21237,274723,2022-07-27
21238,282791,2022-07-27
21240,279468,2022-07-27
21241,282275,2022-07-27
21242,282813,2022-07-27
21243,265110,2022-07-27
21244,273136,2022-07-27
21245,282825,2022-07-27
21246,282833,2022-07-28
21247,282033,2022-07-28
21248,268090,2022-07-28
21250,282838,2022-07-28
21251,282088,2022-07-28
21258,258337,2022-07-28
21274,261466,2022-07-28
21286,282818,2022-07-28
21287,282783,2022-07-28
21288,259361,2022-07-28
21289,279428,2022-07-28
21290,282881,2022-07-28
21291,282880,2022-07-28
21292,282885,2022-07-28
21293,282892,2022-07-28
21296,282441,2022-07-28
21297,282813,2022-07-28
21299,282901,2022-07-28
21301,282910,2022-07-28
21302,282911,2022-07-28
21303,282915,2022-07-28
21304,282920,2022-07-28
21305,282032,2022-07-28
21306,280853,2022-07-28
21307,279264,2022-07-29
21308,282926,2022-07-29
21309,282929,2022-07-29
21310,282931,2022-07-29
21312,282935,2022-07-29
21313,282839,2022-07-29
21314,282567,2022-07-29
21315,282929,2022-07-29
21317,282937,2022-07-29
21318,282939,2022-07-29
21320,277403,2022-07-29
21321,282944,2022-07-29
21322,282940,2022-07-29
21324,282949,2022-07-29
21325,282626,2022-07-29
21326,282950,2022-07-29
21327,271849,2022-07-29
21328,282948,2022-07-29
21337,272027,2022-07-29
21338,266366,2022-07-29
21339,282956,2022-07-29
21340,282829,2022-07-29
21341,282999,2022-07-29
21343,283026,2022-07-29
21345,283029,2022-07-30
21346,283031,2022-07-30
21347,283033,2022-07-30
21348,279766,2022-07-30
21350,282954,2022-07-30
21353,282977,2022-07-30
21354,282507,2022-07-30
21356,265906,2022-07-30
21357,283116,2022-07-30
21358,283136,2022-07-30
21360,283130,2022-07-30
21361,283154,2022-07-30
21362,283162,2022-07-31
21363,283176,2022-07-31
21364,275389,2022-07-31
21368,273723,2022-07-31
21369,281900,2022-07-31
21370,283254,2022-07-31
21371,265370,2022-07-31
21375,283318,2022-08-01
21376,283328,2022-08-01
21378,261716,2022-08-01
21381,272157,2022-08-01
21385,283023,2022-08-01
21386,283239,2022-08-01
21387,283414,2022-08-01
21389,265519,2022-08-01
21391,283473,2022-08-01
21393,275158,2022-08-01
21394,279513,2022-08-01
21395,279513,2022-08-01
21396,282751,2022-08-02
21401,261608,2022-08-02
21403,283025,2022-08-02
21405,278789,2022-08-02
21406,283591,2022-08-02
21407,283286,2022-08-02
21408,283598,2022-08-02
21409,280114,2022-08-02
21410,279178,2022-08-02
21411,283636,2022-08-02
21415,283005,2022-08-03
21416,276395,2022-08-03
21417,283300,2022-08-03
21418,283573,2022-08-03
21419,283771,2022-08-03
21420,278483,2022-08-03
21421,265176,2022-08-04
21422,278853,2022-08-04
21423,272696,2022-08-04
21424,283831,2022-08-04
21425,283831,2022-08-04
21430,259258,2022-08-04
21434,269570,2022-08-04
21435,283809,2022-08-04
21436,283550,2022-08-04
21437,282960,2022-08-04
21438,283745,2022-08-04
21439,276439,2022-08-04
21440,282995,2022-08-04
21441,282986,2022-08-04
21442,283927,2022-08-04
21443,283720,2022-08-04
21445,276562,2022-08-05
21448,255864,2022-08-05
21451,283730,2022-08-05
21454,283406,2022-08-05
21455,283357,2022-08-05
21456,283824,2022-08-05
21457,284028,2022-08-05
21458,265966,2022-08-05
21461,283456,2022-08-05
21462,284046,2022-08-05
21463,284063,2022-08-05
21464,265878,2022-08-05
21465,284066,2022-08-05
21466,284067,2022-08-05
21467,284072,2022-08-05
21468,269771,2022-08-06
21474,284011,2022-08-06
21476,280324,2022-08-06
21477,276783,2022-08-06
21478,276784,2022-08-06
21479,284152,2022-08-06
21480,283696,2022-08-06
21481,284167,2022-08-06
21483,280427,2022-08-06
21485,280121,2022-08-06
21486,280839,2022-08-06
21489,269894,2022-08-07
21490,272979,2022-08-07
21491,269908,2022-08-07
21495,283452,2022-08-07
21496,269981,2022-08-07
21497,262677,2022-08-07
21498,284288,2022-08-07
21499,276932,2022-08-07
21500,274460,2022-08-07
21501,284311,2022-08-07
21502,284194,2022-08-07
21503,284320,2022-08-07
21504,274781,2022-08-07
21505,284110,2022-08-08
21506,282520,2022-08-08
21507,284344,2022-08-08
21508,284342,2022-08-08
21509,284241,2022-08-08
21510,283806,2022-08-08
21511,259702,2022-08-08
21512,284379,2022-08-08
21516,256193,2022-08-08
21517,282803,2022-08-08
21518,283584,2022-08-08
21519,266402,2022-08-08
21521,283486,2022-08-08
21524,284292,2022-08-09
21525,284492,2022-08-09
21526,283576,2022-08-09
21527,275045,2022-08-09
21528,263076,2022-08-09
21529,270175,2022-08-09
21531,283623,2022-08-09
21537,256393,2022-08-09
21540,284546,2022-08-09
21541,283887,2022-08-09
21542,284556,2022-08-09
21543,280772,2022-08-09
21544,284402,2022-08-09
21545,284512,2022-08-09
21546,284620,2022-08-09
21547,266455,2022-08-09
21548,284566,2022-08-10
21549,284630,2022-08-10
21550,284633,2022-08-10
21552,284438,2022-08-10
21553,280850,2022-08-10
21554,284657,2022-08-10
21557,255765,2022-08-10
21558,259965,2022-08-10
21560,284632,2022-08-10
21561,284695,2022-08-10
21562,284487,2022-08-10
21563,274464,2022-08-10
21564,278995,2022-08-10
21565,284415,2022-08-10
21567,262569,2022-08-10
21569,257630,2022-08-11
21571,284266,2022-08-11
21573,273423,2022-08-11
21574,283889,2022-08-11
21575,284858,2022-08-11
21577,260833,2022-08-11
21578,275800,2022-08-11
21579,283923,2022-08-11
21580,284492,2022-08-11
21582,266894,2022-08-12
21583,275463,2022-08-12
21585,270517,2022-08-12
21586,285044,2022-08-12
21591,277410,2022-08-12
21593,273695,2022-08-12
21595,273132,2022-08-12
21596,285154,2022-08-12
21598,277562,2022-08-12
21599,270616,2022-08-13
21600,262260,2022-08-13
21601,263483,2022-08-13
21602,284954,2022-08-13
21603,284141,2022-08-13
21604,284531,2022-08-13
21609,259996,2022-08-13
21610,285252,2022-08-13
21611,280458,2022-08-13
21612,285276,2022-08-13
21614,281413,2022-08-13
21616,281196,2022-08-13
21617,273862,2022-08-13
21618,266616,2022-08-13
21620,285352,2022-08-14
21626,260465,2022-08-14
21629,285406,2022-08-14
21630,285411,2022-08-14
21631,265848,2022-08-14
21632,285283,2022-08-14
21633,281512,2022-08-14
21634,270811,2022-08-14
21636,277353,2022-08-14
21642,285810,2022-08-15
21643,281631,2022-08-15
21644,280689,2022-08-15
21645,281609,2022-08-15
21646,280611,2022-08-15
21647,263690,2022-08-15
21649,277953,2022-08-15
21650,275570,2022-08-16
21653,285344,2022-08-16
21658,286473,2022-08-16
21659,266001,2022-08-16
21660,267546,2022-08-16
21661,281753,2022-08-16
21663,286616,2022-08-16
21664,281769,2022-08-16
21665,274166,2022-08-16
21667,277814,2022-08-16
21668,279508,2022-08-16
21669,261073,2022-08-17
21677,286819,2022-08-17
21678,265210,2022-08-17
21680,284748,2022-08-17
21682,263913,2022-08-17
21683,268242,2022-08-17
21685,287003,2022-08-18
21686,285322,2022-08-18
21688,281796,2022-08-18
21691,257384,2022-08-18
21694,287032,2022-08-18
21697,286826,2022-08-18
21698,286865,2022-08-18
21700,286884,2022-08-18
21702,281992,2022-08-18
21703,262643,2022-08-18
21704,270824,2022-08-18
21705,286563,2022-08-18
21706,270988,2022-08-18
21707,287006,2022-08-18
21710,274276,2022-08-18
21711,287180,2022-08-19
21712,275173,2022-08-19
21713,267930,2022-08-19
21715,286824,2022-08-19
21716,284166,2022-08-19
21724,284482,2022-08-19
21725,287245,2022-08-19
21726,287143,2022-08-19
21727,282094,2022-08-19
21728,286717,2022-08-19
21731,274402,2022-08-20
21732,286735,2022-08-20
21733,287334,2022-08-20
21734,285670,2022-08-20
21737,287214,2022-08-20
21738,274433,2022-08-20
21739,287373,2022-08-20
21740,272977,2022-08-20
21741,278509,2022-08-20
21742,278055,2022-08-20
21743,280547,2022-08-20
21744,287434,2022-08-20
21745,287435,2022-08-20
21746,271338,2022-08-20
21747,264295,2022-08-20
21748,287072,2022-08-21
21751,285397,2022-08-21
21752,287466,2022-08-21
21753,287331,2022-08-21
21760,264417,2022-08-21
21761,287478,2022-08-21
21762,281294,2022-08-21
21763,286606,2022-08-21
21764,278788,2022-08-21
21765,287499,2022-08-21
21766,268857,2022-08-21
21768,269874,2022-08-21
21769,281010,2022-08-21
21770,287526,2022-08-21
21771,287531,2022-08-21
21772,287436,2022-08-21
21775,268045,2022-08-22
21776,287548,2022-08-22
21783,285915,2022-08-22
21785,261828,2022-08-22
21790,280372,2022-08-22
21791,268113,2022-08-22
21792,287632,2022-08-22
21794,287618,2022-08-22
21795,286190,2022-08-22
21797,278958,2022-08-23
21798,287330,2022-08-23
21800,286753,2022-08-23
21803,286799,2022-08-23
21806,287238,2022-08-23
21807,286607,2022-08-23
21808,286418,2022-08-23
21810,287737,2022-08-23
21811,287739,2022-08-23
21812,287721,2022-08-23
21814,285191,2022-08-24
21815,267498,2022-08-24
21817,287291,2022-08-24
21818,287819,2022-08-24
21819,284180,2022-08-24
21820,272792,2022-08-24
21829,287565,2022-08-24
21830,275786,2022-08-24
21831,287896,2022-08-24
21832,287926,2022-08-24
21834,287102,2022-08-25
21835,277012,2022-08-25
21836,274904,2022-08-25
21843,288003,2022-08-25
21844,287993,2022-08-25
21847,288038,2022-08-25
21848,288041,2022-08-25
21851,271664,2022-08-25
21852,281802,2022-08-25
21853,268129,2022-08-25
21854,285201,2022-08-25
21855,258559,2022-08-25
21856,288075,2022-08-25
21857,288076,2022-08-25
21858,288077,2022-08-25
21859,267195,2022-08-25
21860,288098,2022-08-25
21862,282638,2022-08-26
21863,288122,2022-08-26
21865,283854,2022-08-26
21866,258163,2022-08-26
21872,261491,2022-08-26
21874,286834,2022-08-26
21876,288142,2022-08-26
21877,265130,2022-08-26
21878,271950,2022-08-26
21879,282720,2022-08-26
21880,287427,2022-08-26
21883,288269,2022-08-27
21895,288312,2022-08-27
21896,288315,2022-08-27
21897,283115,2022-08-27
21898,265110,2022-08-27
21899,288359,2022-08-27
21900,283662,2022-08-28
21901,288345,2022-08-28
21902,263825,2022-08-28
21915,258337,2022-08-28
21919,287473,2022-08-28
21920,275505,2022-08-28
21921,280548,2022-08-28
21922,288426,2022-08-28
21923,288430,2022-08-28
21925,266366,2022-08-28
21927,277403,2022-08-29
21928,288533,2022-08-29
21931,288579,2022-08-29
21933,285581,2022-08-29
21936,288599,2022-08-29
21937,287688,2022-08-29
21939,288484,2022-08-29
21941,282507,2022-08-29
21944,288663,2022-08-30
21945,275389,2022-08-30
21946,288392,2022-08-30
21947,282954,2022-08-30
21951,288690,2022-08-30
21952,288702,2022-08-30
21954,265906,2022-08-30
21955,275158,2022-08-30
21956,288771,2022-08-30
21958,288140,2022-08-30
21959,288753,2022-08-30
21962,269534,2022-08-30
21965,288791,2022-08-30
21966,288793,2022-08-30
21967,288637,2022-08-30
21968,288808,2022-08-31
21970,288505,2022-08-31
21981,282977,2022-08-31
21982,274166,2022-08-31
21983,287490,2022-08-31
21989,288284,2022-08-31
21999,288950,2022-08-31
22000,288487,2022-09-01
22004,261716,2022-09-01
22005,287975,2022-09-01
22006,272157,2022-09-01
22015,288926,2022-09-01
22017,289036,2022-09-01
22018,288853,2022-09-01
22019,283414,2022-09-01
22020,289045,2022-09-01
22021,289048,2022-09-01
22022,265519,2022-09-01
22023,289066,2022-09-01
22024,288773,2022-09-01
22026,269130,2022-09-01
22027,289096,2022-09-02
22028,282594,2022-09-02
22035,288442,2022-09-02
22036,278789,2022-09-02
22037,280114,2022-09-02
22038,289218,2022-09-02
22039,289210,2022-09-02
22040,279178,2022-09-02
22045,288923,2022-09-03
22047,265176,2022-09-04
22048,288809,2022-09-04
22049,289260,2022-09-04
22051,262677,2022-09-04
22053,259258,2022-09-04
22055,269570,2022-09-04
22057,276439,2022-09-04
22058,289263,2022-09-04
22059,289177,2022-09-04
22060,289329,2022-09-04
22061,289118,2022-09-04
22063,278853,2022-09-05
22067,255864,2022-09-05
22068,289019,2022-09-05
22069,283357,2022-09-05
22070,265966,2022-09-05
22072,288665,2022-09-05
22073,283456,2022-09-05
22074,288691,2022-09-05
22075,265878,2022-09-05
