student_id,date_watched
268989,2022-05-30
268989,2022-06-06
268989,2022-06-07
268989,2022-06-08
268989,2022-06-09
268989,2022-06-14
268989,2022-06-29
268989,2022-07-01
268989,2022-07-02
268989,2022-07-05
268989,2022-07-20
268989,2022-08-15
268989,2022-09-19
268989,2022-09-20
268989,2022-04-07
268989,2022-04-08
268989,2022-09-21
268989,2022-09-27
268989,2022-04-19
268989,2022-04-22
268989,2022-04-09
268989,2022-07-12
268989,2022-07-14
268990,2022-05-11
268990,2022-04-16
268990,2022-04-18
268990,2022-04-20
268990,2022-04-21
268990,2022-04-22
268990,2022-04-24
268990,2022-04-25
268990,2022-04-26
268990,2022-04-27
268990,2022-04-28
268990,2022-04-29
268990,2022-05-01
268990,2022-05-02
268990,2022-05-10
268990,2022-04-04
268990,2022-04-05
268990,2022-04-06
268990,2022-04-09
268990,2022-04-10
268990,2022-04-11
268990,2022-04-15
268990,2022-05-08
268990,2022-05-09
268990,2022-10-05
268990,2022-10-06
268990,2022-10-07
268990,2022-10-10
268990,2022-10-11
268990,2022-10-12
268990,2022-10-13
268990,2022-10-14
268990,2022-10-15
268990,2022-10-16
268990,2022-10-17
268990,2022-10-23
268990,2022-10-25
268990,2022-06-27
268990,2022-07-26
268990,2022-04-19
268990,2022-05-16
268990,2022-05-17
268990,2022-05-18
268990,2022-05-21
268990,2022-05-22
268990,2022-05-23
268990,2022-05-24
268990,2022-06-03
268990,2022-07-31
268990,2022-08-09
268990,2022-10-20
268990,2022-10-24
268990,2022-09-19
268990,2022-09-26
268990,2022-09-27
268990,2022-09-29
268990,2022-09-30
268990,2022-10-03
268990,2022-10-04
268990,2022-10-26
268990,2022-05-13
268990,2022-05-25
268990,2022-05-31
268990,2022-06-01
268990,2022-06-02
268990,2022-06-07
268990,2022-06-08
268990,2022-06-13
268990,2022-06-20
268990,2022-06-22
268990,2022-06-26
268990,2022-06-28
268990,2022-07-04
268990,2022-07-18
268990,2022-07-19
268990,2022-06-06
268990,2022-07-20
268990,2022-07-21
268990,2022-06-29
268990,2022-07-01
268990,2022-07-02
268990,2022-09-06
268990,2022-07-03
268990,2022-07-22
268990,2022-07-23
268992,2022-04-01
268992,2022-08-11
268992,2022-08-12
268992,2022-08-13
268992,2022-03-30
268993,2022-03-30
268993,2022-03-31
268993,2022-04-01
268994,2022-03-30
268994,2022-03-31
268994,2022-04-01
268995,2022-03-30
268997,2022-03-30
268998,2022-03-30
269000,2022-03-30
269000,2022-04-04
269000,2022-04-05
269000,2022-04-26
269000,2022-04-27
269000,2022-04-28
269000,2022-05-12
269000,2022-05-13
269000,2022-05-24
269000,2022-05-25
269000,2022-05-27
269000,2022-04-10
269000,2022-04-11
269000,2022-04-12
269000,2022-04-16
269000,2022-04-17
269000,2022-04-18
269000,2022-04-07
269001,2022-03-30
269003,2022-04-02
269004,2022-03-30
269006,2022-03-30
269008,2022-03-30
269008,2022-03-31
269009,2022-03-30
269010,2022-03-30
269010,2022-03-31
269010,2022-05-06
269010,2022-05-09
269010,2022-06-09
269010,2022-06-15
269010,2022-06-17
269010,2022-06-18
269010,2022-10-06
269010,2022-04-27
269010,2022-04-29
269010,2022-04-24
269010,2022-05-04
269010,2022-05-05
269010,2022-04-02
269010,2022-04-03
269010,2022-04-04
269010,2022-04-05
269010,2022-04-06
269010,2022-04-07
269010,2022-04-21
269010,2022-04-22
269012,2022-04-01
269012,2022-04-06
269012,2022-04-08
269012,2022-05-03
269012,2022-05-04
269013,2022-04-04
269013,2022-04-05
269013,2022-04-06
269013,2022-04-07
269013,2022-04-08
269013,2022-04-11
269013,2022-04-12
269013,2022-09-08
269013,2022-09-09
269013,2022-09-14
269013,2022-09-19
269013,2022-09-20
269013,2022-10-17
269013,2022-08-02
269013,2022-04-13
269013,2022-04-14
269013,2022-04-15
269013,2022-04-19
269013,2022-04-20
269013,2022-04-25
269013,2022-07-19
269013,2022-07-20
269013,2022-07-21
269013,2022-07-25
269013,2022-07-26
269013,2022-07-27
269016,2022-03-30
269016,2022-04-04
269016,2022-04-05
269016,2022-04-08
269016,2022-04-15
269016,2022-06-03
269016,2022-06-06
269016,2022-06-10
269016,2022-07-29
269016,2022-09-28
269016,2022-09-29
269016,2022-10-07
269016,2022-10-21
269016,2022-10-27
269018,2022-04-25
269020,2022-04-15
269020,2022-04-16
269020,2022-05-07
269020,2022-06-20
269020,2022-06-22
269020,2022-07-01
269020,2022-08-26
269020,2022-09-20
269020,2022-09-22
269020,2022-09-23
269020,2022-10-26
269023,2022-04-19
269023,2022-04-20
269028,2022-04-01
269028,2022-04-04
269029,2022-03-31
269029,2022-03-30
269030,2022-04-20
269030,2022-05-31
269030,2022-06-01
269030,2022-08-02
269030,2022-08-03
269031,2022-03-30
269036,2022-04-05
269036,2022-04-06
269038,2022-04-01
269038,2022-04-02
269038,2022-04-23
269038,2022-10-23
269038,2022-10-30
269038,2022-10-28
269038,2022-06-29
269038,2022-09-11
269038,2022-09-26
269038,2022-10-29
269040,2022-04-27
269040,2022-04-15
269040,2022-04-19
269040,2022-04-20
269040,2022-04-01
269040,2022-04-17
269040,2022-04-18
269040,2022-04-10
269040,2022-04-11
269040,2022-04-12
269040,2022-04-13
269040,2022-04-14
269040,2022-04-16
269040,2022-06-18
269040,2022-03-31
269040,2022-04-02
269040,2022-04-03
269040,2022-04-04
269040,2022-04-05
269040,2022-04-06
269040,2022-04-07
269040,2022-04-08
269040,2022-04-09
269040,2022-10-06
269040,2022-10-07
269040,2022-10-08
269040,2022-05-01
269040,2022-05-02
269040,2022-05-03
269040,2022-08-18
269040,2022-08-19
269040,2022-08-22
269040,2022-08-23
269040,2022-05-04
269040,2022-09-23
269040,2022-08-21
269040,2022-09-22
269040,2022-09-20
269040,2022-09-21
269041,2022-09-10
269041,2022-03-30
269041,2022-08-17
269043,2022-03-30
269045,2022-03-30
269047,2022-03-31
269047,2022-04-01
269047,2022-04-02
269047,2022-04-05
269047,2022-04-06
269047,2022-04-07
269047,2022-04-09
269047,2022-04-19
269049,2022-08-01
269049,2022-08-02
269050,2022-04-05
269050,2022-04-07
269050,2022-04-10
269050,2022-04-14
269050,2022-04-15
269050,2022-04-16
269050,2022-04-17
269050,2022-04-19
269050,2022-04-21
269050,2022-04-22
269050,2022-04-24
269050,2022-04-26
269050,2022-04-27
269054,2022-07-16
269054,2022-07-18
269054,2022-07-19
269054,2022-07-21
269054,2022-07-23
269054,2022-07-26
269054,2022-07-27
269054,2022-07-30
269054,2022-07-31
269054,2022-08-13
269054,2022-08-14
269054,2022-03-31
269054,2022-04-02
269054,2022-08-15
269054,2022-08-16
269054,2022-09-19
269054,2022-06-12
269054,2022-06-13
269054,2022-06-14
269054,2022-06-15
269054,2022-06-16
269054,2022-06-17
269054,2022-06-19
269054,2022-06-20
269054,2022-06-21
269054,2022-06-23
269054,2022-06-24
269054,2022-06-25
269054,2022-06-26
269054,2022-06-27
269054,2022-06-28
269054,2022-06-29
269054,2022-06-30
269054,2022-07-01
269054,2022-07-02
269054,2022-07-05
269054,2022-07-06
269054,2022-07-07
269054,2022-05-10
269054,2022-05-18
269054,2022-05-20
269054,2022-05-23
269054,2022-05-24
269054,2022-05-31
269054,2022-06-01
269054,2022-06-02
269054,2022-06-03
269054,2022-06-05
269054,2022-06-07
269054,2022-06-09
269054,2022-06-11
269054,2022-04-03
269054,2022-04-06
269054,2022-04-13
269054,2022-04-16
269054,2022-04-17
269054,2022-04-28
269054,2022-04-29
269054,2022-05-01
269054,2022-05-02
269054,2022-05-03
269054,2022-05-06
269054,2022-05-08
269054,2022-05-09
269054,2022-07-09
269054,2022-07-10
269054,2022-07-11
269054,2022-07-14
269054,2022-07-15
269055,2022-03-31
269059,2022-03-31
269062,2022-03-31
269064,2022-05-12
269064,2022-06-03
269064,2022-06-05
269064,2022-06-06
269064,2022-06-30
269064,2022-06-10
269064,2022-06-11
269064,2022-06-13
269064,2022-06-14
269064,2022-06-15
269064,2022-06-16
269064,2022-07-18
269064,2022-06-09
269064,2022-07-12
269064,2022-07-14
269064,2022-07-15
269064,2022-06-29
269064,2022-07-01
269064,2022-07-03
269064,2022-07-04
269064,2022-07-05
269064,2022-07-27
269064,2022-09-20
269064,2022-03-31
269064,2022-05-13
269064,2022-05-17
269064,2022-05-18
269064,2022-05-19
269064,2022-05-23
269064,2022-06-07
269064,2022-06-08
269064,2022-06-21
269064,2022-06-22
269064,2022-06-24
269064,2022-06-27
269064,2022-09-13
269064,2022-06-20
269064,2022-06-18
269065,2022-03-31
269066,2022-04-05
269066,2022-04-06
269066,2022-04-07
269066,2022-04-08
269066,2022-04-23
269066,2022-04-28
269066,2022-08-12
269066,2022-04-14
269066,2022-04-15
269066,2022-04-16
269066,2022-04-17
269066,2022-04-18
269066,2022-04-01
269066,2022-04-02
269066,2022-04-03
269066,2022-04-04
269066,2022-04-09
269066,2022-04-10
269066,2022-04-11
269066,2022-04-13
269068,2022-09-27
269068,2022-03-31
269068,2022-04-01
269068,2022-04-02
269068,2022-04-04
269068,2022-04-07
269068,2022-05-12
269068,2022-05-16
269070,2022-03-31
269070,2022-04-01
269070,2022-04-05
269070,2022-04-06
269070,2022-04-07
269070,2022-06-26
269070,2022-07-13
269070,2022-08-04
269070,2022-08-05
269070,2022-08-06
269070,2022-08-07
269070,2022-08-08
269070,2022-08-09
269070,2022-04-09
269070,2022-04-10
269070,2022-04-25
269070,2022-06-25
269070,2022-04-08
269070,2022-10-24
269070,2022-10-25
269070,2022-10-29
269071,2022-03-31
269073,2022-03-31
269074,2022-03-31
269078,2022-03-31
269080,2022-03-31
269085,2022-03-31
269088,2022-03-31
269089,2022-03-31
269090,2022-03-31
269091,2022-03-31
269092,2022-03-31
269092,2022-05-11
269094,2022-06-02
269095,2022-03-31
269096,2022-03-31
269097,2022-03-31
269099,2022-04-08
269099,2022-05-25
269099,2022-08-15
269099,2022-08-27
269099,2022-03-31
269101,2022-03-31
269103,2022-03-31
269105,2022-03-31
269106,2022-03-31
269107,2022-03-31
269109,2022-03-31
269109,2022-04-01
269110,2022-10-27
269110,2022-10-28
269110,2022-10-29
269110,2022-10-30
269110,2022-03-31
269110,2022-10-02
269110,2022-10-04
269110,2022-10-14
269110,2022-10-17
269110,2022-10-18
269110,2022-10-19
269110,2022-10-20
269110,2022-09-28
269110,2022-09-29
269110,2022-10-21
269110,2022-10-10
269110,2022-10-11
269110,2022-10-12
269110,2022-10-13
269110,2022-10-05
269110,2022-10-06
269110,2022-10-22
269110,2022-10-24
269110,2022-10-25
269110,2022-10-26
269112,2022-03-31
269113,2022-03-31
269114,2022-03-31
269115,2022-03-31
269116,2022-03-31
269117,2022-03-31
269119,2022-04-03
269119,2022-04-04
269119,2022-04-18
269119,2022-04-19
269120,2022-04-06
269120,2022-10-27
269121,2022-03-31
269122,2022-03-31
269123,2022-03-31
269126,2022-04-12
269126,2022-04-01
269126,2022-04-05
269126,2022-05-06
269126,2022-04-13
269126,2022-04-21
269130,2022-03-31
269130,2022-04-01
269130,2022-04-09
269130,2022-04-16
269130,2022-04-17
269130,2022-05-01
269130,2022-09-12
269130,2022-09-14
269130,2022-06-08
269130,2022-06-13
269130,2022-07-01
269133,2022-03-31
269135,2022-04-03
269135,2022-04-04
269135,2022-04-05
269135,2022-07-06
269135,2022-07-07
269137,2022-03-31
269137,2022-04-05
269137,2022-04-08
269139,2022-04-01
269139,2022-04-02
269141,2022-03-31
269142,2022-03-31
269143,2022-03-31
269143,2022-04-05
269144,2022-04-02
269144,2022-04-10
269144,2022-05-27
269148,2022-03-31
269151,2022-03-31
269153,2022-03-31
269156,2022-03-31
269157,2022-03-31
269158,2022-08-14
269159,2022-03-31
269160,2022-03-31
269164,2022-03-31
269167,2022-03-31
269167,2022-04-01
269168,2022-03-31
269169,2022-04-01
269170,2022-04-01
269171,2022-04-01
269172,2022-04-01
269174,2022-04-04
269178,2022-04-04
269178,2022-05-02
269178,2022-05-10
269178,2022-05-11
269178,2022-05-24
269178,2022-05-26
269178,2022-07-14
269178,2022-07-19
269178,2022-07-20
269178,2022-07-21
269178,2022-07-24
269179,2022-04-06
269180,2022-04-01
269181,2022-04-01
269183,2022-04-01
269183,2022-09-09
269186,2022-04-05
269186,2022-04-01
269186,2022-04-06
269186,2022-04-02
269186,2022-04-03
269186,2022-04-07
269187,2022-04-01
269188,2022-04-01
269188,2022-04-12
269188,2022-04-19
269188,2022-04-26
269188,2022-05-10
269188,2022-05-11
269188,2022-05-24
269188,2022-06-29
269189,2022-04-01
269190,2022-04-01
269191,2022-04-01
269191,2022-04-03
269191,2022-09-15
269196,2022-04-01
269198,2022-04-03
269198,2022-04-10
269198,2022-04-11
269198,2022-04-12
269199,2022-04-01
269200,2022-08-14
269202,2022-04-01
269203,2022-04-01
269203,2022-04-02
269203,2022-04-04
269203,2022-04-18
269204,2022-05-18
269204,2022-05-19
269204,2022-05-23
269204,2022-05-24
269204,2022-05-25
269204,2022-08-27
269204,2022-08-28
269204,2022-08-29
269204,2022-08-31
269204,2022-08-09
269204,2022-08-10
269204,2022-08-11
269204,2022-08-12
269204,2022-08-13
269204,2022-08-14
269204,2022-08-15
269204,2022-08-16
269204,2022-08-17
269204,2022-08-19
269204,2022-08-21
269204,2022-08-22
269204,2022-09-08
269204,2022-10-09
269204,2022-10-10
269204,2022-04-01
269204,2022-04-03
269204,2022-08-23
269204,2022-10-12
269204,2022-05-05
269204,2022-05-06
269204,2022-07-26
269204,2022-06-17
269204,2022-06-18
269204,2022-06-19
269204,2022-06-20
269204,2022-06-21
269204,2022-06-22
269204,2022-06-23
269204,2022-06-24
269204,2022-06-25
269204,2022-06-27
269204,2022-06-28
269204,2022-06-29
269204,2022-06-30
269204,2022-09-06
269204,2022-09-07
269204,2022-09-09
269204,2022-09-11
269204,2022-09-12
269204,2022-09-13
269204,2022-09-15
269204,2022-09-16
269204,2022-09-18
269204,2022-09-19
269204,2022-09-21
269204,2022-07-11
269204,2022-07-12
269204,2022-07-13
269204,2022-07-14
269204,2022-07-18
269204,2022-07-19
269204,2022-07-20
269204,2022-07-21
269204,2022-07-22
269204,2022-07-23
269204,2022-07-25
269204,2022-07-28
269204,2022-07-29
269204,2022-07-30
269204,2022-08-01
269204,2022-08-02
269204,2022-08-05
269204,2022-08-07
269204,2022-08-08
269204,2022-08-18
269204,2022-07-05
269204,2022-09-30
269204,2022-05-10
269204,2022-05-13
269204,2022-05-14
269204,2022-05-16
269204,2022-05-20
269204,2022-05-26
269204,2022-05-27
269204,2022-05-29
269204,2022-05-30
269204,2022-06-01
269204,2022-06-02
269204,2022-07-06
269204,2022-04-13
269204,2022-04-14
269204,2022-04-15
269204,2022-04-19
269204,2022-04-20
269204,2022-04-22
269204,2022-04-23
269204,2022-04-25
269204,2022-04-27
269204,2022-04-28
269204,2022-04-29
269204,2022-05-04
269204,2022-05-15
269204,2022-06-07
269204,2022-07-15
269204,2022-07-16
269204,2022-10-04
269204,2022-10-20
269204,2022-06-03
269204,2022-06-06
269204,2022-06-08
269204,2022-06-09
269204,2022-06-10
269204,2022-06-11
269204,2022-06-12
269204,2022-06-14
269204,2022-06-15
269204,2022-07-01
269204,2022-07-04
269204,2022-10-14
269204,2022-10-15
269204,2022-10-16
269204,2022-10-17
269204,2022-10-19
269204,2022-10-05
269204,2022-10-06
269204,2022-10-07
269204,2022-10-08
269204,2022-07-07
269204,2022-07-08
269204,2022-09-01
269204,2022-09-02
269204,2022-09-03
269204,2022-09-05
269204,2022-09-26
269204,2022-09-27
269204,2022-10-03
269204,2022-10-18
269204,2022-05-09
269204,2022-05-17
269204,2022-04-04
269204,2022-04-05
269204,2022-08-26
269204,2022-04-06
269204,2022-04-07
269204,2022-04-09
269204,2022-04-10
269204,2022-04-11
269204,2022-04-12
269204,2022-10-11
269204,2022-09-20
269204,2022-09-29
269204,2022-09-28
269204,2022-09-10
269204,2022-10-23
269204,2022-09-23
269204,2022-10-24
269204,2022-10-25
269204,2022-10-29
269207,2022-04-01
269208,2022-05-20
269209,2022-04-01
269209,2022-04-02
269209,2022-04-03
269210,2022-04-01
269211,2022-04-01
269214,2022-04-01
269215,2022-04-26
269216,2022-08-16
269216,2022-04-08
269216,2022-08-17
269216,2022-08-18
269217,2022-04-05
269217,2022-04-14
269217,2022-04-22
269218,2022-04-01
269219,2022-04-01
269220,2022-04-01
269220,2022-04-03
269220,2022-04-05
269220,2022-04-06
269220,2022-04-07
269220,2022-04-08
269220,2022-04-11
269220,2022-04-13
269220,2022-04-16
269220,2022-04-18
269220,2022-04-19
269220,2022-04-22
269220,2022-04-23
269220,2022-04-26
269220,2022-04-28
269220,2022-04-29
269220,2022-04-30
269220,2022-05-03
269220,2022-05-05
269220,2022-05-09
269225,2022-04-01
269225,2022-04-02
269229,2022-04-01
269230,2022-04-15
269230,2022-04-16
269230,2022-04-21
269230,2022-04-23
269230,2022-04-24
269230,2022-04-25
269230,2022-04-29
269230,2022-05-12
269230,2022-04-07
269230,2022-04-22
269231,2022-04-01
269231,2022-04-27
269238,2022-04-01
269239,2022-04-01
269239,2022-04-02
269240,2022-04-01
269241,2022-04-01
269244,2022-04-01
269246,2022-04-01
269246,2022-04-19
269247,2022-04-01
269248,2022-04-01
269249,2022-04-01
269249,2022-09-26
269251,2022-04-01
269251,2022-05-18
269252,2022-04-01
269253,2022-04-01
269253,2022-10-20
269254,2022-04-01
269259,2022-04-01
269260,2022-04-01
269260,2022-04-02
269260,2022-04-10
269260,2022-04-03
269262,2022-08-22
269262,2022-06-28
269263,2022-04-01
269266,2022-04-01
269266,2022-04-08
269270,2022-04-01
269272,2022-04-01
269273,2022-04-01
269274,2022-04-01
269274,2022-04-02
269278,2022-04-01
269280,2022-05-04
269280,2022-05-30
269282,2022-04-06
269283,2022-04-01
269286,2022-04-01
269287,2022-04-01
269288,2022-04-10
269289,2022-04-01
269289,2022-04-08
269289,2022-04-13
269289,2022-04-14
269289,2022-04-15
269289,2022-07-19
269289,2022-07-20
269289,2022-08-19
269289,2022-10-28
269289,2022-04-28
269289,2022-04-30
269290,2022-08-15
269290,2022-04-01
269290,2022-10-14
269290,2022-10-22
269293,2022-05-31
269299,2022-04-01
269302,2022-04-02
269304,2022-04-02
269304,2022-04-03
269305,2022-04-02
269312,2022-04-02
269314,2022-04-15
269314,2022-04-20
269314,2022-05-05
269314,2022-05-06
269314,2022-06-02
269314,2022-07-16
269314,2022-08-20
269314,2022-10-05
269314,2022-10-06
269314,2022-07-23
269314,2022-07-24
269314,2022-07-26
269314,2022-07-27
269314,2022-07-28
269314,2022-07-29
269314,2022-07-30
269314,2022-07-31
269314,2022-08-01
269314,2022-08-02
269314,2022-08-04
269314,2022-08-08
269314,2022-08-09
269314,2022-08-10
269314,2022-08-14
269314,2022-08-15
269314,2022-08-21
269314,2022-08-23
269314,2022-08-24
269314,2022-04-02
269314,2022-04-06
269314,2022-04-07
269314,2022-07-10
269314,2022-10-02
269314,2022-06-15
269314,2022-06-16
269314,2022-06-25
269314,2022-06-26
269314,2022-07-04
269314,2022-07-07
269314,2022-08-26
269314,2022-08-27
269314,2022-08-28
269314,2022-08-29
269314,2022-08-30
269314,2022-09-01
269314,2022-09-02
269314,2022-09-03
269314,2022-09-04
269314,2022-09-05
269314,2022-09-06
269314,2022-09-08
269314,2022-09-13
269314,2022-09-14
269314,2022-09-15
269314,2022-09-16
269314,2022-09-17
269314,2022-09-18
269314,2022-09-19
269314,2022-09-20
269314,2022-07-15
269314,2022-07-17
269314,2022-07-18
269314,2022-07-19
269314,2022-07-20
269314,2022-07-21
269314,2022-07-22
269314,2022-05-07
269314,2022-05-09
269314,2022-05-10
269314,2022-05-11
269314,2022-05-22
269314,2022-05-23
269314,2022-05-30
269314,2022-05-31
269314,2022-06-03
269314,2022-06-05
269314,2022-09-21
269314,2022-09-24
269314,2022-09-26
269314,2022-09-28
269314,2022-10-14
269314,2022-10-19
269314,2022-07-08
269314,2022-04-09
269314,2022-04-10
269315,2022-04-04
269315,2022-04-25
269315,2022-04-02
269319,2022-04-02
269321,2022-07-25
269321,2022-07-26
269321,2022-07-27
269321,2022-07-28
269321,2022-07-29
269321,2022-07-31
269321,2022-08-01
269321,2022-08-05
269321,2022-08-06
269321,2022-08-13
269321,2022-08-15
269328,2022-04-02
269330,2022-04-02
269335,2022-04-02
269336,2022-04-02
269336,2022-04-03
269337,2022-04-02
269340,2022-04-02
269341,2022-04-02
269344,2022-04-02
269344,2022-04-03
269346,2022-04-02
269346,2022-04-05
269354,2022-08-26
269356,2022-04-02
269356,2022-04-10
269357,2022-04-02
269363,2022-04-02
269365,2022-04-25
269365,2022-04-02
269366,2022-04-02
269367,2022-04-02
269367,2022-04-03
269370,2022-04-02
269371,2022-05-01
269371,2022-05-04
269372,2022-04-02
269372,2022-04-03
269372,2022-04-04
269373,2022-04-05
269373,2022-04-22
269373,2022-07-04
269373,2022-07-13
269374,2022-04-02
269377,2022-04-02
269377,2022-07-30
269378,2022-04-02
269382,2022-04-02
269382,2022-04-06
269383,2022-04-02
269384,2022-04-02
269386,2022-04-02
269387,2022-04-02
269389,2022-04-02
269392,2022-04-02
269392,2022-04-03
269392,2022-04-04
269392,2022-04-15
269392,2022-05-08
269393,2022-04-02
269396,2022-04-02
269396,2022-04-03
269400,2022-04-02
269404,2022-04-03
269409,2022-04-02
269411,2022-04-02
269414,2022-04-02
269414,2022-04-03
269415,2022-04-02
269415,2022-05-01
269416,2022-04-02
269417,2022-04-02
269421,2022-07-12
269422,2022-07-22
269430,2022-04-03
269434,2022-04-05
269434,2022-04-09
269435,2022-04-03
269438,2022-04-03
269439,2022-06-14
269439,2022-05-21
269439,2022-04-03
269446,2022-04-03
269449,2022-04-03
269450,2022-05-10
269454,2022-04-03
269455,2022-04-03
269457,2022-04-10
269457,2022-04-03
269458,2022-04-03
269458,2022-04-04
269458,2022-04-29
269458,2022-05-29
269459,2022-04-03
269461,2022-04-03
269463,2022-04-03
269465,2022-04-03
269465,2022-04-10
269466,2022-04-03
269466,2022-04-13
269468,2022-04-05
269468,2022-04-03
269468,2022-04-04
269470,2022-04-07
269470,2022-04-08
269470,2022-04-09
269470,2022-04-11
269470,2022-04-03
269470,2022-04-12
269470,2022-04-16
269470,2022-04-19
269470,2022-04-21
269470,2022-05-16
269470,2022-05-18
269471,2022-04-03
269475,2022-04-03
269478,2022-04-03
269483,2022-04-03
269483,2022-04-04
269484,2022-04-03
269485,2022-04-13
269485,2022-04-14
269485,2022-04-25
269485,2022-04-26
269485,2022-04-27
269485,2022-04-29
269485,2022-05-01
269485,2022-05-02
269485,2022-05-03
269485,2022-05-04
269485,2022-05-05
269485,2022-05-06
269485,2022-05-07
269485,2022-04-05
269485,2022-04-08
269485,2022-04-03
269485,2022-04-04
269486,2022-04-03
269487,2022-04-03
269490,2022-07-02
269490,2022-07-03
269490,2022-07-10
269492,2022-04-04
269492,2022-04-05
269492,2022-04-22
269492,2022-04-23
269492,2022-04-25
269492,2022-04-26
269492,2022-04-27
269492,2022-04-28
269492,2022-04-29
269492,2022-04-30
269492,2022-05-01
269492,2022-04-18
269492,2022-04-19
269492,2022-04-20
269492,2022-04-21
269496,2022-04-03
269498,2022-04-03
269501,2022-04-10
269501,2022-04-11
269501,2022-04-03
269501,2022-04-12
269501,2022-04-13
269502,2022-04-03
269505,2022-04-03
269505,2022-08-26
269505,2022-07-28
269508,2022-04-03
269511,2022-04-04
269512,2022-04-03
269512,2022-10-23
269512,2022-10-26
269512,2022-10-28
269513,2022-04-03
269513,2022-04-04
269517,2022-04-03
269518,2022-06-26
269518,2022-06-27
269518,2022-07-03
269518,2022-05-07
269518,2022-05-26
269518,2022-07-10
269518,2022-07-11
269518,2022-08-01
269518,2022-08-02
269518,2022-05-29
269518,2022-05-30
269518,2022-06-06
269518,2022-06-07
269518,2022-06-12
269518,2022-06-21
269518,2022-05-22
269518,2022-05-23
269518,2022-05-24
269518,2022-05-25
269518,2022-06-16
269518,2022-06-17
269518,2022-06-18
269518,2022-06-19
269518,2022-06-20
269518,2022-07-09
269518,2022-07-04
269518,2022-07-05
269518,2022-08-25
269518,2022-08-03
269518,2022-08-04
269518,2022-08-05
269518,2022-08-07
269518,2022-09-01
269518,2022-09-06
269518,2022-09-07
269518,2022-09-08
269518,2022-09-09
269518,2022-09-10
269518,2022-09-19
269518,2022-05-27
269518,2022-05-28
269518,2022-05-09
269518,2022-05-10
269518,2022-05-11
269518,2022-05-13
269518,2022-05-14
269518,2022-05-15
269518,2022-05-16
269518,2022-05-17
269518,2022-05-18
269518,2022-05-19
269518,2022-05-20
269518,2022-05-21
269519,2022-04-10
269519,2022-04-11
269519,2022-04-13
269519,2022-04-14
269519,2022-04-16
269519,2022-04-17
269519,2022-04-18
269519,2022-08-15
269519,2022-08-17
269519,2022-08-24
269519,2022-04-19
269519,2022-04-25
269519,2022-04-26
269519,2022-04-29
269519,2022-05-02
269519,2022-05-08
269519,2022-05-09
269519,2022-05-14
269519,2022-05-17
269519,2022-05-20
269519,2022-06-03
269519,2022-06-10
269520,2022-05-23
269522,2022-04-13
269522,2022-06-24
269522,2022-06-25
269522,2022-04-03
269522,2022-08-31
269526,2022-09-30
269526,2022-10-02
269526,2022-09-29
269526,2022-09-21
269526,2022-09-24
269526,2022-10-08
269526,2022-10-01
269526,2022-10-03
269526,2022-10-04
269526,2022-04-03
269526,2022-10-05
269526,2022-10-06
269526,2022-10-07
269526,2022-10-16
269526,2022-10-09
269526,2022-10-10
269526,2022-10-12
269526,2022-10-13
269526,2022-10-15
269529,2022-04-03
269532,2022-04-08
269532,2022-04-03
269534,2022-04-03
269534,2022-04-06
269534,2022-10-01
269535,2022-04-08
269535,2022-05-13
269535,2022-05-14
269535,2022-06-05
269535,2022-06-08
269535,2022-06-09
269536,2022-04-03
269537,2022-04-03
269538,2022-04-03
269540,2022-04-17
269540,2022-06-18
269540,2022-06-19
269540,2022-06-23
269540,2022-06-24
269540,2022-08-07
269540,2022-08-08
269540,2022-10-19
269540,2022-10-07
269540,2022-10-08
269540,2022-10-24
269540,2022-10-25
269540,2022-10-26
269540,2022-10-27
269540,2022-08-15
269540,2022-08-16
269540,2022-08-17
269540,2022-08-18
269540,2022-08-21
269540,2022-08-22
269540,2022-07-04
269540,2022-07-05
269540,2022-07-06
269540,2022-07-22
269540,2022-07-24
269540,2022-07-25
269540,2022-08-01
269540,2022-08-02
269540,2022-08-03
269540,2022-08-09
269540,2022-08-27
269541,2022-04-04
269541,2022-04-05
269541,2022-05-20
269541,2022-05-21
269541,2022-05-24
269541,2022-06-22
269541,2022-06-23
269541,2022-06-25
269541,2022-07-06
269541,2022-07-07
269541,2022-07-08
269541,2022-07-14
269541,2022-05-26
269541,2022-05-28
269541,2022-05-30
269541,2022-05-31
269541,2022-06-01
269541,2022-06-02
269541,2022-06-04
269541,2022-06-05
269541,2022-06-06
269541,2022-06-08
269541,2022-06-09
269541,2022-06-10
269541,2022-06-14
269541,2022-06-15
269541,2022-06-16
269541,2022-06-17
269541,2022-10-10
269541,2022-06-26
269541,2022-06-27
269541,2022-06-28
269541,2022-06-29
269541,2022-06-30
269541,2022-07-01
269541,2022-05-25
269541,2022-05-22
269541,2022-05-23
269547,2022-04-05
269548,2022-04-04
269549,2022-04-05
269549,2022-04-06
269549,2022-04-07
269549,2022-05-04
269549,2022-05-06
269549,2022-05-08
269549,2022-05-11
269549,2022-05-15
269549,2022-05-23
269549,2022-05-24
269549,2022-05-27
269549,2022-05-30
269549,2022-05-31
269549,2022-06-03
269549,2022-06-09
269549,2022-06-13
269549,2022-06-14
269549,2022-06-16
269549,2022-06-20
269549,2022-06-26
269549,2022-06-27
269549,2022-06-28
269549,2022-06-29
269549,2022-06-30
269549,2022-07-01
269549,2022-07-05
269549,2022-07-06
269549,2022-07-08
